Name	Gene Models	Total pep	Novel Pep	PDB	CDB	TDB	GDB	ASP	DSP	IP	Chromosome	3UTR	5UTR	Novel	Desc
LOC_Os09g34850	3	1	0	1	0	0	0	0	0	0	9	0	0	0	protein POLD4A - Putative DNA polymerase delta complex subunit, expressed
LOC_Os09g35800	1	1	0	1	0	0	0	0	0	0	9	0	0	0	protein UDP-glucose 4-epimerase, putative, expressed
LOC_Os09g35970	1	4	0	4	0	0	0	0	0	0	9	0	0	0	protein 6-phosphogluconolactonase, putative, expressed
LOC_Os09g36160	1	2	0	2	0	0	0	0	0	0	9	0	0	0	protein LRP1, putative, expressed
LOC_Os09g36440	1	1	0	1	0	0	0	0	0	0	9	0	0	0	protein transcription initiation factor IIB, putative, expressed
LOC_Os09g36710	1	2	0	2	0	0	0	0	0	0	9	0	0	0	protein peptidase, T1 family, putative, expressed
LOC_Os09g36770	3	2	0	2	0	0	0	0	0	0	9	0	0	0	protein NTMC2Type1.2 protein, putative, expressed
LOC_Os09g36800	1	4	0	4	0	0	0	0	0	0	9	0	0	0	protein 3-dehydroquinate synthase, putative, expressed
LOC_Os09g36860	1	2	0	2	0	0	0	0	0	0	9	0	0	0	protein acyl carrier protein, putative, expressed
LOC_Os09g36900	1	4	0	4	0	0	0	0	0	0	9	0	0	0	protein WD domain, G-beta repeat domain containing protein, expressed
LOC_Os09g36982	1	1	0	1	0	0	0	0	0	0	9	0	0	0	protein protein of unknown function DUF1279 domain containing protein, expressed
LOC_Os09g36990	1	1	0	1	0	0	0	0	0	0	9	0	0	0	protein expressed protein
LOC_Os09g37000	2	5	0	5	0	0	0	0	0	0	9	0	0	0	protein 26S proteasome non-ATPase regulatory subunit 3, putative, expressed
LOC_Os09g37600	1	4	0	4	0	0	0	0	0	0	9	0	0	0	protein lysM domain-containing GPI-anchored protein precursor, putative, expressed
LOC_Os09g37910	4	2	0	2	0	0	0	0	0	0	9	0	0	0	protein HMG1/2, putative, expressed
LOC_Os09g38060	2	1	0	1	0	0	0	0	0	0	9	0	0	0	protein nicotinate-nucleotide pyrophosphorylase, putative, expressed
LOC_Os09g38370	1	2	0	2	0	0	0	0	0	0	9	0	0	0	protein signal peptidase complex subunit 3, putative, expressed
LOC_Os09g38530	1	1	0	1	0	0	0	0	0	0	9	0	0	0	protein transmembrane 9 superfamily member, putative, expressed
LOC_Os09g38759	1	2	0	2	0	0	0	0	0	0	9	0	0	0	protein dihydroneopterin aldolase, putative, expressed
LOC_Os09g39210	1	3	0	3	0	0	0	0	0	0	9	0	0	0	protein nuclear pore protein-like, putative, expressed
LOC_Os09g39270	1	1	0	1	0	0	0	0	0	0	9	0	0	0	protein ZOS9-20 - C2H2 zinc finger protein, expressed
LOC_Os09g39430	1	4	0	4	0	0	0	0	0	0	9	0	0	0	protein GDSL-like lipase/acylhydrolase, putative, expressed
LOC_Os09g39540	2	1	0	1	0	0	0	0	0	0	9	0	0	0	protein 40S ribosomal protein S25, putative, expressed
LOC_Os09g39550	2	4	0	4	0	0	0	0	0	0	9	0	0	0	protein expressed protein
LOC_Os10g01134	2	1	0	1	0	0	0	0	0	0	10	0	0	0	protein OsSCP46 - Putative Serine Carboxypeptidase homologue, expressed
LOC_Os10g03540	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein ribosomal protein L7Ae, putative, expressed
LOC_Os10g06610	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g06690	1	4	0	4	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g06720	2	6	0	6	0	0	0	0	0	0	10	0	0	0	protein aldose 1-epimerase, putative, expressed
LOC_Os10g08570	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein RNA recognition motif family protein, expressed
LOC_Os10g08780	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g08930	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein S10/S20 domain containing ribosomal protein, putative, expressed
LOC_Os10g10500	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein vacuolar ATP synthase 98 kDa subunit, putative, expressed
LOC_Os10g11260	4	2	0	2	0	0	0	0	0	0	10	0	0	0	protein ubiquitin-conjugating enzyme, putative, expressed
LOC_Os10g14020	2	2	0	2	0	0	0	0	0	0	10	0	0	0	protein TPD1, putative, expressed
LOC_Os10g14814	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein ATFMN/FHY, putative
LOC_Os10g17454	3	5	0	5	0	0	0	0	0	0	10	0	0	0	protein RNA recognition motif containing protein, expressed
LOC_Os10g17489	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein UDP-glucoronosyl and UDP-glucosyl transferase domain containing protein, expressed
LOC_Os10g17770	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein chromo domain-containing protein LHP1, putative, expressed
LOC_Os10g19860	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein XI-I, putative, expressed
LOC_Os10g21810	2	1	0	1	0	0	0	0	0	0	10	0	0	0	protein histidine kinase, putative, expressed
LOC_Os10g21910	2	18	0	18	0	0	0	0	0	0	10	0	0	0	protein acetyl-CoA carboxylase, putative, expressed
LOC_Os10g22070	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein glutathione S-transferase, putative, expressed
LOC_Os10g22310	4	1	0	1	0	0	0	0	0	0	10	0	0	0	protein glutathione S-transferase GST 26, putative, expressed
LOC_Os10g23100	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein ras-related protein, putative, expressed
LOC_Os10g23120	1	3	0	3	0	0	0	0	0	0	10	0	0	0	protein pyridoxamine 5'-phosphate oxidase family protein, putative, expressed
LOC_Os10g23204	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein CutA, chloroplast precursor, putative, expressed
LOC_Os10g25450	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein OsSub60 - Putative Subtilisin homologue, expressed
LOC_Os10g25600	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g25910	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein transposon protein, putative, CACTA, En/Spm sub-class
LOC_Os10g26050	4	1	0	1	0	0	0	0	0	0	10	0	0	0	protein methionyl-tRNA synthetase, putative, expressed
LOC_Os10g26130	3	4	0	4	0	0	0	0	0	0	10	0	0	0	protein phenylalanyl-tRNA synthetase, putative, expressed
LOC_Os10g26140	3	2	0	2	0	0	0	0	0	0	10	0	0	0	protein CPuORF15 - conserved peptide uORF-containing transcript, expressed
LOC_Os10g26640	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein LYR motif containing protein, putative
LOC_Os10g26700	2	1	0	1	0	0	0	0	0	0	10	0	0	0	protein YGL010w, putative, expressed
LOC_Os10g27174	1	4	0	4	0	0	0	0	0	0	10	0	0	0	protein 40S ribosomal protein S28, putative, expressed
LOC_Os10g27190	1	11	0	11	0	0	0	0	0	0	10	0	0	0	protein 40S ribosomal protein S17, putative, expressed
LOC_Os10g27340	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein oxidoreductase, putative, expressed
LOC_Os10g28000	1	3	0	3	0	0	0	0	0	0	10	0	0	0	protein glutathione reductase, putative, expressed
LOC_Os10g28020	4	3	0	3	0	0	0	0	0	0	10	0	0	0	protein OsPOP21 - Putative Prolyl Oligopeptidase homologue, expressed
LOC_Os10g28230	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein Core histone H2A/H2B/H3/H4 domain containing protein, putative, expressed
LOC_Os10g28320	4	1	0	1	0	0	0	0	0	0	10	0	0	0	protein oxidoreductase, aldo/keto reductase family protein, putative, expressed
LOC_Os10g29514	3	1	0	1	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g30150	2	2	0	2	0	0	0	0	0	0	10	0	0	0	protein universal stress protein domain containing protein, putative, expressed
LOC_Os10g30450	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein heavy-metal-associated domain-containing protein, putative, expressed
LOC_Os10g30640	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein translin, putative, expressed
LOC_Os10g30860	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein nicotiana lesion-inducing like, putative, expressed
LOC_Os10g31000	2	1	0	1	0	0	0	0	0	0	10	0	0	0	protein ubiquitin-conjugating enzyme, putative, expressed
LOC_Os10g31810	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g31820	2	4	0	4	0	0	0	0	0	0	10	0	0	0	protein fluG, putative, expressed
LOC_Os10g31856	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein midasin-related, putative, expressed
LOC_Os10g31864	1	12	0	12	0	0	0	0	0	0	10	0	0	0	protein conserved hypothetical protein
LOC_Os10g31900	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein RNA recognition motif containing protein, putative, expressed
LOC_Os10g31940	1	3	0	3	0	0	0	0	0	0	10	0	0	0	protein inosine triphosphate pyrophosphatase, putative, expressed
LOC_Os10g31950	1	11	0	11	0	0	0	0	0	0	10	0	0	0	protein 3-ketoacyl-CoA thiolase, peroxisomal precursor, putative, expressed
LOC_Os10g32680	3	4	0	4	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g32820	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein 60S ribosomal protein L21-2, putative, expressed
LOC_Os10g32870	1	3	0	3	0	0	0	0	0	0	10	0	0	0	protein L11 domain containing ribosomal protein, putative, expressed
LOC_Os10g32970	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein eukaryotic translation initiation factor, putative, expressed
LOC_Os10g33270	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein cyanate hydratase, putative, expressed
LOC_Os10g33275	2	2	0	2	0	0	0	0	0	0	10	0	0	0	protein DEAD/DEAH box helicase domain containing protein, expressed
LOC_Os10g33630	2	1	0	1	0	0	0	0	0	0	10	0	0	0	protein adaptin ear-binding coat-associated protein 2, putative, expressed
LOC_Os10g33710	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g33720	2	1	0	1	0	0	0	0	0	0	10	0	0	0	protein methyltransferase, putative, expressed
LOC_Os10g34180	2	4	0	4	0	0	0	0	0	0	10	0	0	0	protein transcription factor BTF3, putative, expressed
LOC_Os10g34540	1	3	0	3	0	0	0	0	0	0	10	0	0	0	protein tetratricopeptide repeat protein 1, putative, expressed
LOC_Os10g34590	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein zinc finger, C3HC4 type domain containing protein, expressed
LOC_Os10g34670	2	6	0	6	0	0	0	0	0	0	10	0	0	0	protein prefoldin, putative, expressed
LOC_Os10g34750	2	6	0	6	0	0	0	0	0	0	10	0	0	0	protein LIG1 - Putative DNA ligase I, expressed
LOC_Os10g35010	1	14	0	14	0	0	0	0	0	0	10	0	0	0	protein ATTIC110/TIC110, putative, expressed
LOC_Os10g35110	3	1	0	1	0	0	0	0	0	0	10	0	0	0	protein alpha-galactosidase precursor, putative, expressed
LOC_Os10g35170	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein semialdehyde dehydrogenase, NAD binding domain containing protein, putative, expressed
LOC_Os10g35250	1	7	0	7	0	0	0	0	0	0	10	0	0	0	protein vacuolar protein-sorting protein bro1, putative, expressed
LOC_Os10g35290	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein DNA-directed RNA polymerase I subunit RPA2, putative, expressed
LOC_Os10g35500	2	1	0	1	0	0	0	0	0	0	10	0	0	0	protein epoxide hydrolase, putative, expressed
LOC_Os10g35550	1	4	0	4	0	0	0	0	0	0	10	0	0	0	protein pre-mRNA-processing factor 6, putative, expressed
LOC_Os10g35560	2	2	0	2	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g35720	2	14	0	14	0	0	0	0	0	0	10	0	0	0	protein OsGrx_S17 - glutaredoxin subgroup II, expressed
LOC_Os10g35960	2	3	0	3	0	0	0	0	0	0	10	0	0	0	protein NAD-dependent malic enzyme, mitochondrial precursor, putative, expressed
LOC_Os10g36470	1	4	0	4	0	0	0	0	0	0	10	0	0	0	protein peptidase, M24 family protein, putative, expressed
LOC_Os10g36490	1	9	1	8	1	0	0	0	0	0	10	1	0	1	protein HEAT repeat family protein, putative, expressed
LOC_Os10g36760	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein OsProCP3 - Putative Lysosomal Pro-x Carboxypeptidase homologue, expressed
LOC_Os10g37420	2	5	0	5	0	0	0	0	0	0	10	0	0	0	protein cytochrome b5-like Heme/Steroid binding domain containing protein, expressed
LOC_Os10g37530	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein mitochondrial import inner membrane translocase subunit Tim17, putative, expressed
LOC_Os10g38160	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein glutathione S-transferase, putative, expressed
LOC_Os10g38590	2	6	0	6	0	0	0	0	0	0	10	0	0	0	protein glutathione S-transferase, N-terminal domain containing protein, expressed
LOC_Os10g38610	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein glutathione S-transferase, putative, expressed
LOC_Os10g38740	1	5	0	5	0	0	0	0	0	0	10	0	0	0	protein glutathione S-transferase, putative, expressed
LOC_Os10g38780	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein glutathione S-transferase, putative, expressed
LOC_Os10g38950	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein CGMC_MAPKCMGC_2_ERK.14 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed
LOC_Os10g39620	7	2	0	2	0	0	0	0	0	0	10	0	0	0	protein ubiquitin family protein, putative, expressed
LOC_Os10g39820	1	3	0	3	0	0	0	0	0	0	10	0	0	0	protein zinc knuckle domain containing protein, expressed
LOC_Os10g40050	1	4	0	4	0	0	0	0	0	0	10	0	0	0	protein tetratricopeptide repeat domain containing protein, expressed
LOC_Os10g40070	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g40540	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein enoyl-CoA hydratase/isomerase family protein, putative, expressed
LOC_Os10g40730	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein expansin precursor, putative, expressed
LOC_Os10g41410	2	10	0	10	0	0	0	0	0	0	10	0	0	0	protein nucleoside diphosphate kinase, putative, expressed
LOC_Os10g41470	1	3	0	3	0	0	0	0	0	0	10	0	0	0	protein 60S ribosomal protein L27-3, putative, expressed
LOC_Os10g41710	1	4	0	4	0	0	0	0	0	0	10	0	0	0	protein chaperonin, putative, expressed
LOC_Os10g41820	2	4	0	4	0	0	0	0	0	0	10	0	0	0	protein dynamin family protein, putative, expressed
LOC_Os10g41930	7	6	0	6	0	0	0	0	0	0	10	0	0	0	protein haloacid dehalogenase-like hydrolase family protein, putative, expressed
LOC_Os10g42090	2	3	0	3	0	0	0	0	0	0	10	0	0	0	protein AGAP003819-PA, putative, expressed
LOC_Os10g42100	1	16	0	16	0	0	0	0	0	0	10	0	0	0	protein pyruvate kinase, putative, expressed
LOC_Os10g42280	1	7	0	7	0	0	0	0	0	0	10	0	0	0	protein cyclase/dehydrase family protein, putative, expressed
LOC_Os10g42299	5	15	0	15	0	0	0	0	0	0	10	0	0	0	protein mitochondrial carrier protein, putative, expressed
LOC_Os10g42320	1	3	0	3	0	0	0	0	0	0	10	0	0	0	protein nonsense-mediated mRNA decay protein 3, putative, expressed
LOC_Os10g42500	1	1	0	1	0	0	0	0	0	0	10	0	0	0	protein PAP fibrillin family domain containing protein, expressed
LOC_Os10g42510	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g42540	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os10g42550	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein Inositol 1, 3, 4-trisphosphate 5/6-kinase, putative, expressed
LOC_Os10g43050	1	2	0	2	0	0	0	0	0	0	10	0	0	0	protein OsClp11 - Putative Clp protease homologue, expressed
LOC_Os10g43075	2	6	0	6	0	0	0	0	0	0	10	0	0	0	protein expressed protein
LOC_Os11g01170	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein tonneau 1b, putative, expressed
LOC_Os11g01420	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein ribosomal protein L10, putative, expressed
LOC_Os11g01600	2	5	0	5	0	0	0	0	0	0	11	0	0	0	protein macrophage migration inhibitory factor, putative, expressed
LOC_Os11g01620	2	1	0	1	0	0	0	0	0	0	11	0	0	0	protein inactive receptor kinase At2g26730 precursor, putative, expressed
LOC_Os11g01869	2	1	0	1	0	0	0	0	0	0	11	0	0	0	protein double-stranded RNA binding motif containing protein, expressed
LOC_Os11g02389	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein protease inhibitor/seed storage/LTP family, putative, expressed
LOC_Os11g02450	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein elongation factor P, putative, expressed
LOC_Os11g02760	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein histidine triad family protein, putative
LOC_Os11g03400	1	9	0	9	0	0	0	0	0	0	11	0	0	0	protein ribosomal protein, putative, expressed
LOC_Os11g03470	4	12	1	11	1	0	0	0	1	0	11	0	0	1	protein bifunctional aspartokinase/homoserine dehydrogenase, putative, expressed
LOC_Os11g03570	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein protein of unknown function, DUF618 domain containing protein, expressed
LOC_Os11g03710	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein mitochondrial import inner membrane translocase subunit Tim, putative, expressed
LOC_Os11g04200	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein M phase phosphoprotein 10, putative, expressed
LOC_Os11g04220	1	16	0	16	0	0	0	0	0	0	11	0	0	0	protein HEAT repeat family protein, putative, expressed
LOC_Os11g04370	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein ribosomal protein L24, putative, expressed
LOC_Os11g04460	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein calcium-transporting ATPase, plasma membrane-type, putative, expressed
LOC_Os11g04730	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein DNA-directed RNA polymerases I, II, and III subunit RPABC1, putative, expressed
LOC_Os11g04880	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein ubiquitin-like protein 5, putative, expressed
LOC_Os11g04980	2	1	0	1	0	0	0	0	0	0	11	0	0	0	protein acyl-CoA synthetase protein, putative, expressed
LOC_Os11g05110	3	18	0	18	0	0	0	0	0	0	11	0	0	0	protein pyruvate kinase, putative, expressed
LOC_Os11g05370	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein 60S ribosomal protein L26-1, putative, expressed
LOC_Os11g05562	1	6	0	6	0	0	0	0	0	0	11	0	0	0	protein 40S ribosomal protein S25, putative, expressed
LOC_Os11g05650	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein mRNA-decapping enzyme, putative, expressed
LOC_Os11g06170	2	1	0	1	0	0	0	0	0	0	11	0	0	0	protein bZIP transcriptional activator RSG, putative, expressed
LOC_Os11g06340	2	1	0	1	0	0	0	0	0	0	11	0	0	0	protein ubiquinol-cytochrome C reductase hinge protein, putative, expressed
LOC_Os11g06390	6	3	0	3	0	0	0	0	0	0	11	0	0	0	protein actin, putative, expressed
LOC_Os11g06750	1	11	0	11	0	0	0	0	0	0	11	0	0	0	protein ribosomal protein L3, putative, expressed
LOC_Os11g06760	2	1	0	1	0	0	0	0	0	0	11	0	0	0	protein protein of unknown function domain containing protein, expressed
LOC_Os11g06880	1	5	0	5	0	0	0	0	0	0	11	0	0	0	protein acyl-CoA synthetase, putative, expressed
LOC_Os11g07280	2	8	0	8	0	0	0	0	0	0	11	0	0	0	protein coatomer subunit beta-1, putative, expressed
LOC_Os11g07470	1	7	0	7	0	0	0	0	0	0	11	0	0	0	protein expressed protein
LOC_Os11g07500	2	6	0	6	0	0	0	0	0	0	11	0	0	0	protein DSHCT domain containing protein, expressed
LOC_Os11g07910	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein transmembrane 9 superfamily member, putative, expressed
LOC_Os11g08080	2	1	0	1	0	0	0	0	0	0	11	0	0	0	protein SWIRM domain containing protein, expressed
LOC_Os11g08100	1	3	0	3	0	0	0	0	0	0	11	0	0	0	protein eukaryotic aspartyl protease domain containing protein, expressed
LOC_Os11g08330	1	4	0	4	0	0	0	0	0	0	11	0	0	0	protein POLD1 - Putative DNA polymerase delta catalytic subunit, expressed
LOC_Os11g08940	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein RNA polymerases N 8 kDa subunit, putative
LOC_Os11g10750	1	3	0	3	0	0	0	0	0	0	11	0	0	0	protein OsSCP48 - Putative Serine Carboxypeptidase homologue, expressed
LOC_Os11g10980	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein pyruvate kinase, putative, expressed
LOC_Os11g11020	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein DAG protein, chloroplast precursor, putative, expressed
LOC_Os11g11050	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein initiation factor 2 subunit family domain containing protein, expressed
LOC_Os11g11390	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein ribosomal protein, putative, expressed
LOC_Os11g12800	3	1	0	1	0	0	0	0	0	0	11	0	0	0	protein glycerophosphoryl diester phosphodiesterase family protein, putative, expressed
LOC_Os11g14170	1	2	1	1	0	1	0	0	0	1	11	0	0	1	protein OsDegp12 - Putative Deg protease homologue, expressed
LOC_Os11g14950	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein ACT domain containing protein, expressed
LOC_Os11g14990	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein expressed protein
LOC_Os11g16320	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein expressed protein
LOC_Os11g17610	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein expressed protein
LOC_Os11g20554	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein ATP-dependent RNA helicase, putative, expressed
LOC_Os11g20790	1	9	0	9	0	0	0	0	0	0	11	0	0	0	protein adenylate kinase, putative, expressed
LOC_Os11g21990	2	9	0	9	0	0	0	0	0	0	11	0	0	0	protein expressed protein
LOC_Os11g23854	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein 4F5 protein family protein, expressed
LOC_Os11g24450	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein mitochondrial carrier protein, putative, expressed
LOC_Os11g24560	1	5	0	5	0	0	0	0	0	0	11	0	0	0	protein protein transport protein, putative, expressed
LOC_Os11g26860	1	9	4	5	4	0	0	0	0	0	11	0	4	4	protein serine hydroxymethyltransferase, mitochondrial precursor, putative, expressed
LOC_Os11g26910	1	9	0	9	0	0	0	0	0	0	11	0	0	0	protein SKP1-like protein 1B, putative, expressed
LOC_Os11g29190	5	12	0	12	0	0	0	0	0	0	11	0	0	0	protein 40S ribosomal protein S5, putative, expressed
LOC_Os11g29200	1	9	0	9	0	0	0	0	0	0	11	0	0	0	protein protein transport protein, putative, expressed
LOC_Os11g30760	2	1	0	1	0	0	0	0	0	0	11	0	0	0	protein expressed protein
LOC_Os11g31650	2	1	0	1	0	0	0	0	0	0	11	0	0	0	protein expressed protein
LOC_Os11g31770	3	4	0	4	0	0	0	0	0	0	11	0	0	0	protein expressed protein
LOC_Os11g32030	1	6	0	6	0	0	0	0	0	0	11	0	0	0	protein sex determination protein tasselseed-2, putative, expressed
LOC_Os11g32260	2	3	0	3	0	0	0	0	0	0	11	0	0	0	protein lysosomal alpha-mannosidase precursor, putative, expressed
LOC_Os11g32480	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein TPR repeat region family protein, expressed
LOC_Os11g32780	1	3	0	3	0	0	0	0	0	0	11	0	0	0	protein expressed protein
LOC_Os11g33240	3	3	0	3	0	0	0	0	0	0	11	0	0	0	protein citrate synthase, putative, expressed
LOC_Os11g33330	1	6	0	6	0	0	0	0	0	0	11	0	0	0	protein peptidase, M24 family protein, putative, expressed
LOC_Os11g34210	2	1	0	1	0	0	0	0	0	0	11	0	0	0	protein aspartyl/glutamyl-tRNA amidotransferase subunit B, putative, expressed
LOC_Os11g34350	1	7	0	7	0	0	0	0	0	0	11	0	0	0	protein ATP-binding cassette sub-family E member 1, putative, expressed
LOC_Os11g35090	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein kinesin motor domain containing protein, putative, expressed
LOC_Os11g35320	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein BSD domain-containing protein, putative, expressed
LOC_Os11g36050	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein prefoldin subunit, putative, expressed
LOC_Os11g36390	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein RFC1 - Putative clamp loader of PCNA, replication factor C subunit 1, expressed
LOC_Os11g36470	1	10	0	10	0	0	0	0	0	0	11	0	0	0	protein ubiquitin carboxyl-terminal hydrolase 21, putative, expressed
LOC_Os11g37080	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein h/ACA ribonucleoprotein complex subunit 1-like protein 1, putative, expressed
LOC_Os11g37560	2	1	0	1	0	0	0	0	0	0	11	0	0	0	protein expressed protein
LOC_Os11g37640	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein ADP-ribosylation factor, putative, expressed
LOC_Os11g38900	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH1, putative, expressed
LOC_Os11g41130	2	1	0	1	0	0	0	0	0	0	11	0	0	0	protein vacuolar protein sorting-associated protein 26, putative, expressed
LOC_Os11g41160	3	1	0	1	0	0	0	0	0	0	11	0	0	0	protein phosphoserine phosphatase, chloroplast precursor, putative, expressed
LOC_Os11g41820	2	2	0	2	0	0	0	0	0	0	11	0	0	0	protein RNA recognition motif containing protein, expressed
LOC_Os11g41900	1	2	0	2	0	0	0	0	0	0	11	0	0	0	protein acyltransferase, putative, expressed
LOC_Os11g43890	1	1	0	1	0	0	0	0	0	0	11	0	0	0	protein WD domain, G-beta repeat domain containing protein, expressed
